year,round,event,driver,team,grid_position,finish_position,is_dnf,teammate_race_gap,status
2024,6,Miami Grand Prix,ZHO,Kick Sauber,19,14,False,-2.0,Finished
2024,6,Miami Grand Prix,BOT,Kick Sauber,16,16,False,2.0,Finished
2024,6,Miami Grand Prix,ALB,Williams,14,18,False,-2.0,Finished
2024,6,Miami Grand Prix,SAR,Williams,17,20,True,2.0,Retired
2024,7,Emilia Romagna Grand Prix,VER,Red Bull Racing,1,1,False,-7.0,Finished
2024,7,Emilia Romagna Grand Prix,PER,Red Bull Racing,11,8,False,7.0,Finished
2024,7,Emilia Romagna Grand Prix,NOR,McLaren,2,2,False,-2.0,Finished
2024,7,Emilia Romagna Grand Prix,PIA,McLaren,5,4,False,2.0,Finished
2024,7,Emilia Romagna Grand Prix,LEC,Ferrari,3,3,False,-2.0,Finished
2024,7,Emilia Romagna Grand Prix,SAI,Ferrari,4,5,False,2.0,Finished
2024,7,Emilia Romagna Grand Prix,HAM,Mercedes,8,6,False,-1.0,Finished
2024,7,Emilia Romagna Grand Prix,RUS,Mercedes,6,7,False,1.0,Finished
2024,7,Emilia Romagna Grand Prix,STR,Aston Martin,13,9,False,-10.0,Finished
2024,7,Emilia Romagna Grand Prix,ALO,Aston Martin,20,19,True,10.0,Lapped
2024,7,Emilia Romagna Grand Prix,TSU,RB,7,10,True,-3.0,Lapped
2024,7,Emilia Romagna Grand Prix,RIC,RB,9,13,True,3.0,Lapped
2024,7,Emilia Romagna Grand Prix,HUL,Haas F1 Team,10,11,True,-1.0,Lapped
2024,7,Emilia Romagna Grand Prix,MAG,Haas F1 Team,18,12,True,1.0,Lapped
2024,7,Emilia Romagna Grand Prix,OCO,Alpine,12,14,True,-2.0,Lapped
2024,7,Emilia Romagna Grand Prix,GAS,Alpine,15,16,True,2.0,Lapped
2024,7,Emilia Romagna Grand Prix,ZHO,Kick Sauber,17,15,True,-3.0,Lapped
2024,7,Emilia Romagna Grand Prix,BOT,Kick Sauber,16,18,True,3.0,Lapped
2024,7,Emilia Romagna Grand Prix,SAR,Williams,19,17,True,-3.0,Lapped
2024,7,Emilia Romagna Grand Prix,ALB,Williams,14,20,True,3.0,Retired
2024,8,Monaco Grand Prix,LEC,Ferrari,1,1,False,-2.0,Finished
2024,8,Monaco Grand Prix,SAI,Ferrari,3,3,False,2.0,Finished
2024,8,Monaco Grand Prix,PIA,McLaren,2,2,False,-2.0,Finished
2024,8,Monaco Grand Prix,NOR,McLaren,4,4,False,2.0,Finished
2024,8,Monaco Grand Prix,RUS,Mercedes,5,5,False,-2.0,Finished
2024,8,Monaco Grand Prix,HAM,Mercedes,7,7,False,2.0,Finished
2024,8,Monaco Grand Prix,VER,Red Bull Racing,6,6,False,-12.0,Finished
2024,8,Monaco Grand Prix,PER,Red Bull Racing,16,18,True,12.0,Retired
2024,8,Monaco Grand Prix,TSU,RB,8,8,True,-4.0,Lapped
2024,8,Monaco Grand Prix,RIC,RB,12,12,True,4.0,Lapped
2024,8,Monaco Grand Prix,ALB,Williams,9,9,True,-6.0,Lapped
2024,8,Monaco Grand Prix,SAR,Williams,15,15,True,6.0,Lapped
2024,8,Monaco Grand Prix,GAS,Alpine,10,10,True,-7.0,Lapped
2024,8,Monaco Grand Prix,OCO,Alpine,11,17,True,7.0,Retired
2024,8,Monaco Grand Prix,ALO,Aston Martin,14,11,True,-3.0,Lapped
2024,8,Monaco Grand Prix,STR,Aston Martin,13,14,True,3.0,Lapped
2024,8,Monaco Grand Prix,BOT,Kick Sauber,17,13,True,-3.0,Lapped
2024,8,Monaco Grand Prix,ZHO,Kick Sauber,18,16,True,3.0,Lapped
2024,8,Monaco Grand Prix,HUL,Haas F1 Team,19,19,True,-1.0,Retired
2024,8,Monaco Grand Prix,MAG,Haas F1 Team,20,20,True,1.0,Retired
2024,9,Canadian Grand Prix,VER,Red Bull Racing,2,1,False,-17.0,Finished
2024,9,Canadian Grand Prix,PER,Red Bull Racing,16,18,True,17.0,Retired
2024,9,Canadian Grand Prix,NOR,McLaren,3,2,False,-3.0,Finished
2024,9,Canadian Grand Prix,PIA,McLaren,4,5,False,3.0,Finished
2024,9,Canadian Grand Prix,RUS,Mercedes,1,3,False,-1.0,Finished
2024,9,Canadian Grand Prix,HAM,Mercedes,7,4,False,1.0,Finished
2024,9,Canadian Grand Prix,ALO,Aston Martin,6,6,False,-1.0,Finished
2024,9,Canadian Grand Prix,STR,Aston Martin,9,7,False,1.0,Finished
2024,9,Canadian Grand Prix,RIC,RB,5,8,False,-6.0,Finished
2024,9,Canadian Grand Prix,TSU,RB,8,14,False,6.0,Finished
2024,9,Canadian Grand Prix,GAS,Alpine,15,9,False,-1.0,Finished
2024,9,Canadian Grand Prix,OCO,Alpine,18,10,False,1.0,Finished
2024,9,Canadian Grand Prix,HUL,Haas F1 Team,17,11,False,-1.0,Finished
2024,9,Canadian Grand Prix,MAG,Haas F1 Team,14,12,False,1.0,Finished
2024,9,Canadian Grand Prix,BOT,Kick Sauber,19,13,False,-2.0,Finished
2024,9,Canadian Grand Prix,ZHO,Kick Sauber,20,15,True,2.0,Lapped
2024,9,Canadian Grand Prix,SAI,Ferrari,12,16,True,-3.0,Retired
2024,9,Canadian Grand Prix,LEC,Ferrari,11,19,True,3.0,Retired
2024,9,Canadian Grand Prix,ALB,Williams,10,17,True,-3.0,Retired
2024,9,Canadian Grand Prix,SAR,Williams,13,20,True,3.0,Retired
2024,10,Spanish Grand Prix,VER,Red Bull Racing,2,1,False,-7.0,Finished
2024,10,Spanish Grand Prix,PER,Red Bull Racing,11,8,False,7.0,Finished
2024,10,Spanish Grand Prix,NOR,McLaren,1,2,False,-5.0,Finished
2024,10,Spanish Grand Prix,PIA,McLaren,9,7,False,5.0,Finished
2024,10,Spanish Grand Prix,HAM,Mercedes,3,3,False,-1.0,Finished
2024,10,Spanish Grand Prix,RUS,Mercedes,4,4,False,1.0,Finished
2024,10,Spanish Grand Prix,LEC,Ferrari,5,5,False,-1.0,Finished
2024,10,Spanish Grand Prix,SAI,Ferrari,6,6,False,1.0,Finished
2024,10,Spanish Grand Prix,GAS,Alpine,7,9,False,-1.0,Finished
2024,10,Spanish Grand Prix,OCO,Alpine,8,10,False,1.0,Finished
2024,10,Spanish Grand Prix,HUL,Haas F1 Team,13,11,False,-6.0,Finished
2024,10,Spanish Grand Prix,MAG,Haas F1 Team,16,17,True,6.0,Lapped
2024,10,Spanish Grand Prix,ALO,Aston Martin,10,12,True,-2.0,Lapped
2024,10,Spanish Grand Prix,STR,Aston Martin,14,14,True,2.0,Lapped
2024,10,Spanish Grand Prix,ZHO,Kick Sauber,15,13,True,-3.0,Lapped
2024,10,Spanish Grand Prix,BOT,Kick Sauber,12,16,True,3.0,Lapped
2024,10,Spanish Grand Prix,RIC,RB,18,15,True,-4.0,Lapped
2024,10,Spanish Grand Prix,TSU,RB,17,19,True,4.0,Lapped
2024,10,Spanish Grand Prix,ALB,Williams,20,18,True,-2.0,Lapped
2024,10,Spanish Grand Prix,SAR,Williams,19,20,True,2.0,Lapped
2024,11,Austrian Grand Prix,RUS,Mercedes,3,1,False,-3.0,Finished
2024,11,Austrian Grand Prix,HAM,Mercedes,5,4,False,3.0,Finished
2024,11,Austrian Grand Prix,PIA,McLaren,7,2,False,-18.0,Finished
2024,11,Austrian Grand Prix,NOR,McLaren,2,20,True,18.0,Lapped
2024,11,Austrian Grand Prix,SAI,Ferrari,4,3,False,-8.0,Finished
2024,11,Austrian Grand Prix,LEC,Ferrari,6,11,False,8.0,Finished
2024,11,Austrian Grand Prix,VER,Red Bull Racing,1,5,False,-2.0,Finished
2024,11,Austrian Grand Prix,PER,Red Bull Racing,8,7,False,2.0,Finished
2024,11,Austrian Grand Prix,HUL,Haas F1 Team,9,6,False,-2.0,Finished
2024,11,Austrian Grand Prix,MAG,Haas F1 Team,12,8,False,2.0,Finished
2024,11,Austrian Grand Prix,RIC,RB,11,9,False,-5.0,Finished
2024,11,Austrian Grand Prix,TSU,RB,14,14,True,5.0,Lapped
2024,11,Austrian Grand Prix,GAS,Alpine,13,10,False,-2.0,Finished
2024,11,Austrian Grand Prix,OCO,Alpine,10,12,False,2.0,Finished
2024,11,Austrian Grand Prix,STR,Aston Martin,17,13,True,-5.0,Lapped
2024,11,Austrian Grand Prix,ALO,Aston Martin,15,18,True,5.0,Lapped
2024,11,Austrian Grand Prix,ALB,Williams,16,15,True,-4.0,Lapped
2024,11,Austrian Grand Prix,SAR,Williams,19,19,True,4.0,Lapped
2024,11,Austrian Grand Prix,BOT,Kick Sauber,18,16,True,-1.0,Lapped
2024,11,Austrian Grand Prix,ZHO,Kick Sauber,20,17,True,1.0,Lapped
2024,12,British Grand Prix,HAM,Mercedes,2,1,False,-18.0,Finished
2024,12,British Grand Prix,RUS,Mercedes,1,19,True,18.0,Retired
2024,12,British Grand Prix,VER,Red Bull Racing,4,2,False,-15.0,Finished
2024,12,British Grand Prix,PER,Red Bull Racing,20,17,True,15.0,Lapped
2024,12,British Grand Prix,NOR,McLaren,3,3,False,-1.0,Finished
2024,12,British Grand Prix,PIA,McLaren,5,4,False,1.0,Finished
2024,12,British Grand Prix,SAI,Ferrari,7,5,False,-9.0,Finished
2024,12,British Grand Prix,LEC,Ferrari,11,14,True,9.0,Lapped
2024,12,British Grand Prix,HUL,Haas F1 Team,6,6,False,-6.0,Finished
2024,12,British Grand Prix,MAG,Haas F1 Team,17,12,False,6.0,Finished
2024,12,British Grand Prix,STR,Aston Martin,8,7,False,-1.0,Finished
2024,12,British Grand Prix,ALO,Aston Martin,10,8,False,1.0,Finished
2024,12,British Grand Prix,ALB,Williams,9,9,False,-2.0,Finished
2024,12,British Grand Prix,SAR,Williams,12,11,False,2.0,Finished
2024,12,British Grand Prix,TSU,RB,13,10,False,-3.0,Finished
2024,12,British Grand Prix,RIC,RB,15,13,True,3.0,Lapped
2024,12,British Grand Prix,BOT,Kick Sauber,16,15,True,-3.0,Lapped
2024,12,British Grand Prix,ZHO,Kick Sauber,14,18,True,3.0,Lapped
2024,12,British Grand Prix,OCO,Alpine,18,16,True,-4.0,Lapped
2024,12,British Grand Prix,GAS,Alpine,19,20,True,4.0,Did not start
2024,13,Hungarian Grand Prix,PIA,McLaren,2,1,False,-1.0,Finished
2024,13,Hungarian Grand Prix,NOR,McLaren,1,2,False,1.0,Finished
2024,13,Hungarian Grand Prix,HAM,Mercedes,5,3,False,-5.0,Finished
2024,13,Hungarian Grand Prix,RUS,Mercedes,17,8,False,5.0,Finished
2024,13,Hungarian Grand Prix,LEC,Ferrari,6,4,False,-2.0,Finished
2024,13,Hungarian Grand Prix,SAI,Ferrari,4,6,False,2.0,Finished
2024,13,Hungarian Grand Prix,VER,Red Bull Racing,3,5,False,-2.0,Finished
2024,13,Hungarian Grand Prix,PER,Red Bull Racing,16,7,False,2.0,Finished
2024,13,Hungarian Grand Prix,TSU,RB,10,9,False,-3.0,Finished
2024,13,Hungarian Grand Prix,RIC,RB,9,12,True,3.0,Lapped
2024,13,Hungarian Grand Prix,STR,Aston Martin,8,10,False,-1.0,Finished
2024,13,Hungarian Grand Prix,ALO,Aston Martin,7,11,False,1.0,Finished
2024,13,Hungarian Grand Prix,HUL,Haas F1 Team,11,13,True,-2.0,Lapped
2024,13,Hungarian Grand Prix,MAG,Haas F1 Team,15,15,True,2.0,Lapped
2024,13,Hungarian Grand Prix,ALB,Williams,13,14,True,-3.0,Lapped
2024,13,Hungarian Grand Prix,SAR,Williams,14,17,True,3.0,Lapped
2024,13,Hungarian Grand Prix,BOT,Kick Sauber,12,16,True,-3.0,Lapped
2024,13,Hungarian Grand Prix,ZHO,Kick Sauber,18,19,True,3.0,Lapped
2024,13,Hungarian Grand Prix,OCO,Alpine,19,18,True,-2.0,Lapped
2024,13,Hungarian Grand Prix,GAS,Alpine,20,20,True,2.0,Retired
2024,14,Belgian Grand Prix,HAM,Mercedes,3,1,False,-19.0,Finished
2024,14,Belgian Grand Prix,RUS,Mercedes,6,20,True,19.0,Disqualified
2024,14,Belgian Grand Prix,PIA,McLaren,5,2,False,-3.0,Finished
2024,14,Belgian Grand Prix,NOR,McLaren,4,5,False,3.0,Finished
2024,14,Belgian Grand Prix,LEC,Ferrari,1,3,False,-3.0,Finished
2024,14,Belgian Grand Prix,SAI,Ferrari,7,6,False,3.0,Finished
2024,14,Belgian Grand Prix,VER,Red Bull Racing,11,4,False,-3.0,Finished
2024,14,Belgian Grand Prix,PER,Red Bull Racing,2,7,False,3.0,Finished
2024,14,Belgian Grand Prix,ALO,Aston Martin,8,8,False,-3.0,Finished
2024,14,Belgian Grand Prix,STR,Aston Martin,15,11,False,3.0,Finished
2024,14,Belgian Grand Prix,OCO,Alpine,9,9,False,-4.0,Finished
2024,14,Belgian Grand Prix,GAS,Alpine,12,13,False,4.0,Finished
2024,14,Belgian Grand Prix,RIC,RB,13,10,False,-6.0,Finished
2024,14,Belgian Grand Prix,TSU,RB,20,16,False,6.0,Finished
2024,14,Belgian Grand Prix,ALB,Williams,10,12,False,-5.0,Finished
2024,14,Belgian Grand Prix,SAR,Williams,18,17,False,5.0,Finished
2024,14,Belgian Grand Prix,MAG,Haas F1 Team,17,14,False,-4.0,Finished
2024,14,Belgian Grand Prix,HUL,Haas F1 Team,16,18,False,4.0,Finished
2024,14,Belgian Grand Prix,BOT,Kick Sauber,14,15,False,-4.0,Finished
2024,14,Belgian Grand Prix,ZHO,Kick Sauber,19,19,True,4.0,Retired
2024,15,Dutch Grand Prix,NOR,McLaren,1,1,False,-3.0,Finished
2024,15,Dutch Grand Prix,PIA,McLaren,3,4,False,3.0,Finished
2024,15,Dutch Grand Prix,VER,Red Bull Racing,2,2,False,-4.0,Finished
2024,15,Dutch Grand Prix,PER,Red Bull Racing,5,6,False,4.0,Finished
2024,15,Dutch Grand Prix,LEC,Ferrari,6,3,False,-2.0,Finished
2024,15,Dutch Grand Prix,SAI,Ferrari,10,5,False,2.0,Finished
2024,15,Dutch Grand Prix,RUS,Mercedes,4,7,False,-1.0,Finished
2024,15,Dutch Grand Prix,HAM,Mercedes,14,8,False,1.0,Finished
2024,15,Dutch Grand Prix,GAS,Alpine,9,9,True,-6.0,Lapped
2024,15,Dutch Grand Prix,OCO,Alpine,15,15,True,6.0,Lapped
2024,15,Dutch Grand Prix,ALO,Aston Martin,7,10,True,-3.0,Lapped
2024,15,Dutch Grand Prix,STR,Aston Martin,8,13,True,3.0,Lapped
2024,15,Dutch Grand Prix,HUL,Haas F1 Team,12,11,True,-7.0,Lapped
2024,15,Dutch Grand Prix,MAG,Haas F1 Team,20,18,True,7.0,Lapped
2024,15,Dutch Grand Prix,RIC,RB,13,12,True,-5.0,Lapped
2024,15,Dutch Grand Prix,TSU,RB,11,17,True,5.0,Lapped
2024,15,Dutch Grand Prix,ALB,Williams,19,14,True,-2.0,Lapped
2024,15,Dutch Grand Prix,SAR,Williams,18,16,True,2.0,Lapped
2024,15,Dutch Grand Prix,BOT,Kick Sauber,16,19,True,-1.0,Lapped
2024,15,Dutch Grand Prix,ZHO,Kick Sauber,17,20,True,1.0,Lapped
2024,16,Italian Grand Prix,LEC,Ferrari,4,1,False,-3.0,Finished
2024,16,Italian Grand Prix,SAI,Ferrari,5,4,False,3.0,Finished
2024,16,Italian Grand Prix,PIA,McLaren,2,2,False,-1.0,Finished
2024,16,Italian Grand Prix,NOR,McLaren,1,3,False,1.0,Finished
2024,16,Italian Grand Prix,HAM,Mercedes,6,5,False,-2.0,Finished
2024,16,Italian Grand Prix,RUS,Mercedes,3,7,False,2.0,Finished
2024,16,Italian Grand Prix,VER,Red Bull Racing,7,6,False,-2.0,Finished
2024,16,Italian Grand Prix,PER,Red Bull Racing,8,8,False,2.0,Finished
2024,16,Italian Grand Prix,ALB,Williams,9,9,False,-3.0,Finished
2024,16,Italian Grand Prix,COL,Williams,18,12,False,3.0,Finished
2024,16,Italian Grand Prix,MAG,Haas F1 Team,13,10,False,-7.0,Finished
2024,16,Italian Grand Prix,HUL,Haas F1 Team,10,17,True,7.0,Lapped
2024,16,Italian Grand Prix,ALO,Aston Martin,11,11,False,-8.0,Finished
2024,16,Italian Grand Prix,STR,Aston Martin,17,19,True,8.0,Lapped
2024,16,Italian Grand Prix,RIC,RB,12,13,False,-7.0,Finished
2024,16,Italian Grand Prix,TSU,RB,16,20,True,7.0,Retired
2024,16,Italian Grand Prix,OCO,Alpine,15,14,True,-1.0,Lapped
2024,16,Italian Grand Prix,GAS,Alpine,14,15,True,1.0,Lapped
2024,16,Italian Grand Prix,BOT,Kick Sauber,19,16,True,-2.0,Lapped
2024,16,Italian Grand Prix,ZHO,Kick Sauber,20,18,True,2.0,Lapped
2024,17,Azerbaijan Grand Prix,PIA,McLaren,2,1,False,-3.0,Finished
2024,17,Azerbaijan Grand Prix,NOR,McLaren,15,4,False,3.0,Finished
2024,17,Azerbaijan Grand Prix,LEC,Ferrari,1,2,False,-16.0,Finished
2024,17,Azerbaijan Grand Prix,SAI,Ferrari,3,18,True,16.0,Retired
2024,17,Azerbaijan Grand Prix,RUS,Mercedes,5,3,False,-6.0,Finished
2024,17,Azerbaijan Grand Prix,HAM,Mercedes,19,9,False,6.0,Finished
2024,17,Azerbaijan Grand Prix,VER,Red Bull Racing,6,5,False,-12.0,Finished
2024,17,Azerbaijan Grand Prix,PER,Red Bull Racing,4,17,True,12.0,Retired
2024,17,Azerbaijan Grand Prix,ALO,Aston Martin,7,6,False,-13.0,Finished
2024,17,Azerbaijan Grand Prix,STR,Aston Martin,13,19,True,13.0,Retired
2024,17,Azerbaijan Grand Prix,ALB,Williams,9,7,False,-1.0,Finished
2024,17,Azerbaijan Grand Prix,COL,Williams,8,8,False,1.0,Finished
2024,17,Azerbaijan Grand Prix,BEA,Haas F1 Team,10,10,False,-1.0,Finished
2024,17,Azerbaijan Grand Prix,HUL,Haas F1 Team,12,11,False,1.0,Finished
2024,17,Azerbaijan Grand Prix,GAS,Alpine,18,12,False,-3.0,Finished
2024,17,Azerbaijan Grand Prix,OCO,Alpine,20,15,True,3.0,Lapped
2024,17,Azerbaijan Grand Prix,RIC,RB,14,13,False,-7.0,Finished
2024,17,Azerbaijan Grand Prix,TSU,RB,11,20,True,7.0,Retired
2024,17,Azerbaijan Grand Prix,ZHO,Kick Sauber,17,14,False,-2.0,Finished
2024,17,Azerbaijan Grand Prix,BOT,Kick Sauber,16,16,True,2.0,Lapped
2024,18,Singapore Grand Prix,NOR,McLaren,1,1,False,-2.0,Finished
2024,18,Singapore Grand Prix,PIA,McLaren,5,3,False,2.0,Finished
2024,18,Singapore Grand Prix,VER,Red Bull Racing,2,2,False,-8.0,Finished
2024,18,Singapore Grand Prix,PER,Red Bull Racing,13,10,True,8.0,Lapped
2024,18,Singapore Grand Prix,RUS,Mercedes,4,4,False,-2.0,Finished
2024,18,Singapore Grand Prix,HAM,Mercedes,3,6,False,2.0,Finished
2024,18,Singapore Grand Prix,LEC,Ferrari,9,5,False,-2.0,Finished
2024,18,Singapore Grand Prix,SAI,Ferrari,10,7,False,2.0,Finished
2024,18,Singapore Grand Prix,ALO,Aston Martin,7,8,True,-6.0,Lapped
2024,18,Singapore Grand Prix,STR,Aston Martin,17,14,True,6.0,Lapped
2024,18,Singapore Grand Prix,HUL,Haas F1 Team,6,9,True,-10.0,Lapped
2024,18,Singapore Grand Prix,MAG,Haas F1 Team,14,19,True,10.0,Retired
2024,18,Singapore Grand Prix,COL,Williams,12,11,True,-9.0,Lapped
2024,18,Singapore Grand Prix,ALB,Williams,11,20,True,9.0,Retired
2024,18,Singapore Grand Prix,TSU,RB,8,12,True,-6.0,Lapped
2024,18,Singapore Grand Prix,RIC,RB,16,18,True,6.0,Lapped
2024,18,Singapore Grand Prix,OCO,Alpine,15,13,True,-4.0,Lapped
2024,18,Singapore Grand Prix,GAS,Alpine,18,17,True,4.0,Lapped
2024,18,Singapore Grand Prix,ZHO,Kick Sauber,20,15,True,-1.0,Lapped
2024,18,Singapore Grand Prix,BOT,Kick Sauber,19,16,True,1.0,Lapped
2024,19,United States Grand Prix,LEC,Ferrari,4,1,False,-1.0,Finished
2024,19,United States Grand Prix,SAI,Ferrari,3,2,False,1.0,Finished
2024,19,United States Grand Prix,VER,Red Bull Racing,2,3,False,-4.0,Finished
2024,19,United States Grand Prix,PER,Red Bull Racing,9,7,False,4.0,Finished
2024,19,United States Grand Prix,NOR,McLaren,1,4,False,-1.0,Finished
